fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion
2025-11-29 18:13:46;Ñuñoa;casa;Venta Casa Exclusiva Ñuñoa 4d4b;9000;CLF;4 dormitorios;4 baños;152 m² útiles;4 dormitorios | 4 baños | 152 m² útiles;Pasaje Los Jardines, Ñuñoa, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa Remodelada En Ñuñoa;10800;CLF;3 dormitorios;2 baños;99 m² útiles;3 dormitorios | 2 baños | 99 m² útiles;Pedro Torres / Pucara, Parque Botánico, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Se Vende Casa Villa Frei 4d/3b Ñuñoa;7350;CLF;4 dormitorios;2 baños;86 m² útiles;4 dormitorios | 2 baños | 86 m² útiles;Curamilla, 4800 - 5100, Villa Frei, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Venta Casa Ñuñoa 4d+3b+2est+1bod 350m2 Bolivar/echeñique;15950;CLF;4 dormitorios;3 baños;190 m² útiles;4 dormitorios | 3 baños | 190 m² útiles;VENTA CASA ÑUÑOA 4D+3B+2EST+1BOD 350M2 BOLIVAR/ECHEÑIQUE, Parque Botánico, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Ideal Remodelación En Barrio Ñuñoíno Clásico;13400;CLF;2 dormitorios;3 baños;201 m² útiles;2 dormitorios | 3 baños | 201 m² útiles;Dublé Almeyda, Ñuñoa, Chile, Villa Frei, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa Remodelada Con Altillo (118849);14500;CLF;3 dormitorios;3 baños;171 m² útiles;3 dormitorios | 3 baños | 171 m² útiles;Ortúzar 900 - 1200, Parque Botánico, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Impecable Casa En Pasaje. Excelente Ubicación, Silenciosa;13100;CLF;4 dormitorios;3 baños;116 m² útiles;4 dormitorios | 3 baños | 116 m² útiles;Av. Ricardo Lyon 2866, Ñuñoa, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa 2 Pisos. 4d 3b, Simon Bolivar - Plaza General Flores;13000;CLF;5 dormitorios;4 baños;172 m² útiles;5 dormitorios | 4 baños | 172 m² útiles;Luis Pereira 854, Ñuñoa, Chile, Parque Botánico, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Oportunidad!!;15500;CLF;4 dormitorios;4 baños;225 m² útiles;4 dormitorios | 4 baños | 225 m² útiles;Campus Oriente, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Amplio Terreno Con Casa Solida, Excelente Ubicacion;6200;CLF;2 dormitorios;1 baño;200 m² útiles;2 dormitorios | 1 baño | 200 m² útiles;Los Veleros 4696, Ñuñoa, Villa Frei, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa 6d/ 3b .¡se Estudian Ofertas! (129288);14790;CLF;6 dormitorios;3 baños;195 m² útiles;6 dormitorios | 3 baños | 195 m² útiles;Eduardo Castillo Velasco 3000 - 3300, Ñuñoa, Chile, Estadio Nacional, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Oportunidad Gran Casa Con Terreno 540 Mts2;14800;CLF;3 dormitorios;2 baños;160 m² útiles;3 dormitorios | 2 baños | 160 m² útiles;Juan Francisco González 300 - 600, Ñuñoa, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa Con Sala De Venta, 3d 2b Cerca De Metro Los Orientales;7695;CLF;3 dormitorios;2 baños;100 m² útiles;3 dormitorios | 2 baños | 100 m² útiles;Alcalde Eduardo Castillo Velasco 5277, Villa Frei, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Extraordinaria Oportunidad Casa En Ñuñoa (75722);9500;CLF;5 dormitorios;3 baños;106 m² útiles;5 dormitorios | 3 baños | 106 m² útiles;Los Cerezos 600 - 900, Ñuñoa, Chile, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa En Venta Coventry, Ñuñoa (68154);14492;CLF;3 dormitorios;3 baños;90 m² útiles;3 dormitorios | 3 baños | 90 m² útiles;Coventry 600 - 900, Ñuñoa, Chile, Parque Botánico, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Parque Pucara  (130211);16500;CLF;4 dormitorios;4 baños;200 m² útiles;4 dormitorios | 4 baños | 200 m² útiles;Pedro Torres 900 - 1200, Ñuñoa, Chile, Parque Botánico, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Amplio Terreno En Venta (70576);19500;CLF;4 dormitorios;4 baños;20.525 m² útiles;4 dormitorios | 4 baños | 20.525 m² útiles;Avenida Simón Bolívar 5100 - 5400, Ñuñoa, Chile, Plaza Egaña, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa Comercial En Venta Jose Domingo Cañas;435000000;CLP;3 dormitorios;2 baños;180 m² útiles;3 dormitorios | 2 baños | 180 m² útiles;Avenida Jose Domingo Cañas 855, Metro Irarrázaval, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa En Venta De 5 Dorm. En Ñuñoa;13700;CLF;5 dormitorios;4 baños;190 m² útiles;5 dormitorios | 4 baños | 190 m² útiles;Plaza Egaña, Plaza Egaña, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Amplio Terreno En Sector Consolidado, Metro Simón Bolívar. ;13990;CLF;5 dormitorios;3 baños;152 m² útiles;5 dormitorios | 3 baños | 152 m² útiles;Hamburgo 598, Plaza Egaña, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Linda Casa Familiar De 2 Pisos, Con Comodo Patio Y Bodega;8000;CLF;4 dormitorios;2 baños;84 m² útiles;4 dormitorios | 2 baños | 84 m² útiles;Incahuasi 706, Ñuñoa, Chile, Villa Frei, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa En Venta De 5 Dorm. En Ñuñoa;24900;CLF;5 dormitorios;4 baños;340 m² útiles;5 dormitorios | 4 baños | 340 m² útiles;Diego De Almagro, Parque Botánico, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Se Vende Propiedad Con Dos Casas, Excelente Ubicación;17000;CLF;5 dormitorios;4 baños;200 m² útiles;5 dormitorios | 4 baños | 200 m² útiles;Hamburgo 1645, Ñuñoa, Chile, Amapolas, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Venta Casa 2 Pisos 4d 3b Ñuñoa;9200;CLF;5 dormitorios;4 baños;150 m² útiles;5 dormitorios | 4 baños | 150 m² útiles;Nancy, 690, Metro Irarrázaval, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Bella Casa Ñuñoína En Inmejorable Ubicacion. No Dejar De Ver;10500;CLF;2 dormitorios;2 baños;75 m² útiles;2 dormitorios | 2 baños | 75 m² útiles;Montenegro 244, 7790805 Ñuñoa, Región Metropolitana, Chile, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa En Venta En Los Jardines Ñuñoa;9000;CLF;5 dormitorios;4 baños;140 m² útiles;5 dormitorios | 4 baños | 140 m² útiles;Los Jardines, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa En Venta En Barrio Italia Con Patio Y Cocina;8000;CLF;4 dormitorios;3 baños;128 m² útiles;4 dormitorios | 3 baños | 128 m² útiles;Emilio Vaisse 680, Ñuñoa, Chile, Metro Irarrázaval, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa En Venta En Ñuñoa Con Departamentos Interiores;12000;CLF;5 dormitorios;5 baños;186 m² útiles;5 dormitorios | 5 baños | 186 m² útiles;Dublé Almeyda 1471, Ñuñoa, Metro Monseñor Eyzaguirre, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa En Venta En Ñuñoa Cercana Parque Juan Xxiii;390000000;CLP;5 dormitorios;3 baños;140 m² útiles;5 dormitorios | 3 baños | 140 m² útiles;Pje. Los Cerezos 600 - 900, Santiago, Ñuñoa, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa Para Remodelar, Obispo Orrego, Ñuñoa (128937);6400;CLF;3 dormitorios;2 baños;88 m² útiles;3 dormitorios | 2 baños | 88 m² útiles;Obispo Orrego 300 - 600, Santiago, Ñuñoa, Chile, Estadio Nacional, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Oportunidad Única , Excelente Casa En Mejor Sector De Ñuñoa;8500;CLF;5 dormitorios;4 baños;160 m² útiles;5 dormitorios | 4 baños | 160 m² útiles;Sgto. Luis Navarrete 1825, Ñuñoa, Metro Monseñor Eyzaguirre, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Hermosa Casa En Venta En Calle San Fernando / Ortuzar;12900;CLF;3 dormitorios;2 baños;200 m² útiles;3 dormitorios | 2 baños | 200 m² útiles;Pje. San Fernando, Ñuñoa, Villa Frei, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa A Pasos M Montt Y Una Cuadra De Irarrazaval;7900;CLF;4 dormitorios;4 baños;156 m² útiles;4 dormitorios | 4 baños | 156 m² útiles;Sgto. Luis Navarrete 1825, Ñuñoa, Metro Monseñor Eyzaguirre, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Gran Casa Residencial En Ñuñoa;16000;CLF;4 dormitorios;3 baños;160 m² útiles;4 dormitorios | 3 baños | 160 m² útiles;Pedro Torres, Ñuñoa, Parque Botánico, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa Amplia Y Luminosa, Calle Cerrada. Metro Plaza Egaña.;8224;CLF;4 dormitorios;2 baños;130 m² útiles;4 dormitorios | 2 baños | 130 m² útiles;Francisco De Villagra, Ñuñoa, Plaza Egaña, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa En Venta En Plaza Egaña Con Jardín;32000;CLF;4 dormitorios;3 baños;300 m² útiles;4 dormitorios | 3 baños | 300 m² útiles;Heriberto Covarrubias 240, Ñuñoa, Chile, Plaza Egaña, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Vendo Casa En Ñuñoa;14000;CLF;5 dormitorios;2 baños;165 m² útiles;5 dormitorios | 2 baños | 165 m² útiles;Dr. Agustín Andrade 4375, 7760526 Ñuñoa, Región Metropolitana, Chile, Villa Frei, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Venta Casa Pucará/ortúzar;10200;CLF;5 dormitorios;2 baños;167 m² útiles;5 dormitorios | 2 baños | 167 m² útiles;Pucará 4800 - 5100, Ñuñoa, Metro Simón Bolivar, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Av. Salvador / Eduardo Castillo Velasco;9500;CLF;4 dormitorios;2 baños;142 m² útiles;4 dormitorios | 2 baños | 142 m² útiles;Av. Salvador / Eduardo Castillo Velasco, Estadio Nacional, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;¡espaciosa Y Segura! Tu Casa Ideal En Ñuñoa (127227);10999;CLF;5 dormitorios;3 baños;140 m² útiles;5 dormitorios | 3 baños | 140 m² útiles;Augusto Villanueva 1 - 300, Ñuñoa, Chile, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa En Venta En Plaza Ñuñoa;8600;CLF;4 dormitorios;2 baños;100 m² útiles;4 dormitorios | 2 baños | 100 m² útiles;Dublé Almeyda 3300 - 3600, Santiago, Ñuñoa, Plaza Ñuñoa, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Casa Con Gran Jardín En El Corazón De Ñuñoa;16723;CLF;5 dormitorios;3 baños;253 m² útiles;5 dormitorios | 3 baños | 253 m² útiles;Ángel Cruchaga Sta. Maria, Ñuñoa, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Venta Linda Casa Muy Amplia Excelente Sector Muy Tranquilo;20000;CLF;3 dormitorios;2 baños;124 m² útiles;3 dormitorios | 2 baños | 124 m² útiles;Pje. Arturo Medina 4161, Ñuñoa, Amapolas, Ñuñoa;
2025-11-29 18:13:46;Ñuñoa;casa;Townhouse Heriberto C. Con Increíble Rooftop (129573);8400;CLF;3 dormitorios;3 baños;1.156 m² útiles;3 dormitorios | 3 baños | 1.156 m² útiles;Heriberto Covarrubias 1 - 300, Metro Simón Bolivar, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Amplia Casa Sector Simón Bolivar_sin Pago Contribuciones;8500;CLF;5 dormitorios;3 baños;134 m² útiles;5 dormitorios | 3 baños | 134 m² útiles;General Gorostiaga 953, Ñuñoa, Chile, Parque Botánico, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Larrondo Propiedades Vende Amplia Casa Remodelar 493mt 5d 3b;12500;CLF;5 dormitorios;3 baños;160 m² útiles;5 dormitorios | 3 baños | 160 m² útiles;Pucará 4500 - 4800, Santiago, Ñuñoa, Parque Botánico, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Casa Con Excelente Ubicación En Ñuñoa;11000;CLF;3 dormitorios;3 baños;147 m² útiles;3 dormitorios | 3 baños | 147 m² útiles;Carlos Aguirre Luco 1191, Santiago, Ñuñoa, Parque Botánico, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Gran Oportunidad En Ñuñoa, Casa En Venta;12650;CLF;4 dormitorios;3 baños;140 m² útiles;4 dormitorios | 3 baños | 140 m² útiles;Av. Echeñique 5328, Ñuñoa, Metro Simón Bolivar, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Casa Comercial Amplia A Pasos P De Valdivia;13500;CLF;8 dormitorios;4 baños;320 m² útiles;8 dormitorios | 4 baños | 320 m² útiles;Av. Sucre 2342, Ñuñoa, Metro Ñuñoa, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Casa En Venta De 3 Dorm. En Ñuñoa;12300;CLF;3 dormitorios;1 baño;180 m² útiles;3 dormitorios | 1 baño | 180 m² útiles;Simon Bolivar/Colegio Calasanz, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Excelente Oportunidad En Ñuñoa! Gran Casa Para Remodelar;13000;CLF;6 dormitorios;4 baños;250 m² útiles;6 dormitorios | 4 baños | 250 m² útiles;Suárez Mujica 1055, Ñuñoa, Estadio Nacional, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Casa Destino Oficinas  Duble Almeyda.metro Villa Frei. ;11500;CLF;5 dormitorios;4 baños;177 m² útiles;5 dormitorios | 4 baños | 177 m² útiles;Los Jardines, Ñuñoa, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Barrio Residencial 4 Dormitorios, Patio Terraza Estacionamie;10200;CLF;4 dormitorios;2 baños;138 m² útiles;4 dormitorios | 2 baños | 138 m² útiles;Obispo Orrego, Ñuñoa, Estadio Nacional, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Excelente Ubicación Ñuñoa 3d1b;6250;CLF;3 dormitorios;1 baño;90 m² útiles;3 dormitorios | 1 baño | 90 m² útiles;Los Veleros, 4716, Villa Frei, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Segura Para Tu Familia;7920;CLF;4 dormitorios;3 baños;125 m² útiles;4 dormitorios | 3 baños | 125 m² útiles;EDUARDO CASTILLO VELAZCO, PLAZA ÑUÑOA, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;D9427051- Venta Casa Barrio Mujica, Ñuñoa - 7d5b;12100;CLF;7 dormitorios;5 baños;220 m² útiles;7 dormitorios | 5 baños | 220 m² útiles;Estadio Nacional, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Casa Amplia En Ñuñoa 8d-3b, Con Subterraneo;16000;CLF;8 dormitorios;3 baños;265 m² útiles;8 dormitorios | 3 baños | 265 m² útiles;Matta Oriente 559, Santiago, Ñuñoa, Chile, Metro Irarrázaval, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Casa En Venta En Diego De Almagro Ñuñoa;11435;CLF;4 dormitorios;3 baños;198 m² útiles;4 dormitorios | 3 baños | 198 m² útiles;BADILLA / DIEGO DE ALMAGRO, Diego De Almagro, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Amplia Casa 5 Dormitorios  5 Baños (ñuñoa);16800;CLF;5 dormitorios;5 baños;243 m² útiles;5 dormitorios | 5 baños | 243 m² útiles;Ñuñoa, Villa Frei;
2025-11-29 18:14:39;Ñuñoa;casa;Gran Casa Remodelada Sector Estadio Nacional, Ñuñoa;13600;CLF;5 dormitorios;2 baños;210 m² útiles;5 dormitorios | 2 baños | 210 m² útiles;Ñuñoa, Estadio Nacional;
2025-11-29 18:14:39;Ñuñoa;casa;Casa En Venta En Barrio Suárez Mujica Ñuñoa;10690;CLF;7 dormitorios;4 baños;240 m² útiles;7 dormitorios | 4 baños | 240 m² útiles;Alcalde Eduardo Castillo Velasco 900 - 1200, Ñuñoa, Estadio Nacional, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Sólida Casa De Dos Pisos En Plaza Ñuñoa;460000000;CLP;6 dormitorios;3 baños;196 m² útiles;6 dormitorios | 3 baños | 196 m² útiles;Plaza Ñuñoa - Manuel De Salas 1 - 300, Ñuñoa, Región Metropolitana, Chile, Plaza Ñuñoa, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Casa Comercial Y Habitacional En Barrio Italia, Ubicación ;11850;CLF;4 dormitorios;2 baños;240 m² útiles;4 dormitorios | 2 baños | 240 m² útiles;Av. Italia, Metro Irarrázaval, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Barrio Italia 4 Dormitorios 3 Baños;15000;CLF;4 dormitorios;3 baños;141 m² útiles;4 dormitorios | 3 baños | 141 m² útiles;Inés Palma 294, 7770342 Ñuñoa, Región Metropolitana, Chile, Metro Irarrázaval, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Av. Sucre - Ideal Remodelar (87611);9000;CLF;3 dormitorios;3 baños;130 m² útiles;3 dormitorios | 3 baños | 130 m² útiles;Avenida Sucre 300 - 600, Metro Irarrázaval, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Casa En Venta, Pucará, Ortuzar, Ñuñoa (129909);10800;CLF;5 dormitorios;2 baños;167 m² útiles;5 dormitorios | 2 baños | 167 m² útiles;Pucará 4800 - 5100, Ñuñoa, Chile, Metro Simón Bolivar, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Oportunidad Única En Zona Residencial (129667);9800;CLF;3 dormitorios;2 baños;144 m² útiles;3 dormitorios | 2 baños | 144 m² útiles;Hannover 1 - 300, Plaza Egaña, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Ángel Cruchaga S. María // Diagonal Oriente (81136);17679;CLF;6 dormitorios;;253 m² útiles;6 dormitorios | 253 m² útiles;Ángel Cruchaga Sta. Maria, Ñuñoa, Santiago, Chile, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Clásica / Espectacular Entorno  (107368);10500;CLF;3 dormitorios;2 baños;312 m² útiles;3 dormitorios | 2 baños | 312 m² útiles;Los Jardines, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Casa Antigua Ideal Para Remodelación O Proyecto Inmobiliario;16000;CLF;6 dormitorios;3 baños;233 m² útiles;6 dormitorios | 3 baños | 233 m² útiles;Granada 2209, Ñuñoa, Metro Ñuñoa, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Diagonal Oriente // Ángel Cruchaga S. María (90004);17679;CLF;6 dormitorios;;253 m² útiles;6 dormitorios | 253 m² útiles;Ángel Cruchaga Sta. Maria, Ñuñoa, Santiago, Chile, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Arquitectura Única / Barrio Italia (71867);11850;CLF;4 dormitorios;3 baños;240 m² útiles;4 dormitorios | 3 baños | 240 m² útiles;Mujica, Ñuñoa, Chile, Metro Irarrázaval, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Remodelada Y Patrimonial - Barrio Italia  (127558);11850;CLF;5 dormitorios;3 baños;239 m² útiles;5 dormitorios | 3 baños | 239 m² útiles;Mujica 1 - 300, Ñuñoa, Chile, Metro Irarrázaval, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Venta Casa Parque Juan Xxiii, Ñuñoa (127537);11350;CLF;6 dormitorios;4 baños;161 m² útiles;6 dormitorios | 4 baños | 161 m² útiles;Juan Moya Morales Interior, Ñuñoa, Chile, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Venta Casa 3hab 3ba Ñuñoa;14850;CLF;3 dormitorios;3 baños;106 m² útiles;3 dormitorios | 3 baños | 106 m² útiles;José Domingo Cañas, 3000, Metro Monseñor Eyzaguirre, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Casa Con Giro Comercial. Gran Terreno;14900;CLF;8 dormitorios;5 baños;270 m² útiles;8 dormitorios | 5 baños | 270 m² útiles;Los Avellanos 2100 - 2400, Ñuñoa, Estadio Nacional, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Casa Con Potencial Villa Frei (95604);8700;CLF;3 dormitorios;2 baños;139 m² útiles;3 dormitorios | 2 baños | 139 m² útiles;Raúl Silva Castro 1 - 300, Villa Frei, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Grecia/ Reina Del Mar (130538);10100;CLF;3 dormitorios;3 baños;216 m² útiles;3 dormitorios | 3 baños | 216 m² útiles;Reina Del Mar 4800 - 5100, Ñuñoa, Chile, Villa Frei, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Chalet (112843);11550;CLF;4 dormitorios;2 baños;216 m² útiles;4 dormitorios | 2 baños | 216 m² útiles;Los Jazmines 1 - 300, Estadio Nacional, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Amplia Casa Remodelada En Ñuñoa;16450;CLF;4 dormitorios;4 baños;240 m² útiles;4 dormitorios | 4 baños | 240 m² útiles;Brown Nte. 408, 7790569 Santiago, Ñuñoa, Región Metropolitana, Chile, Plaza Ñuñoa, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Excelente Propiedad Villa Frei;7590;CLF;4 dormitorios;2 baños;120 m² útiles;4 dormitorios | 2 baños | 120 m² útiles;Ramón Cruz Montt 600 - 900, Ñuñoa, Villa Frei, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Casa Para Remodelar  Sector Parque Ines De Suarez ;14400;CLF;6 dormitorios;3 baños;205 m² útiles;6 dormitorios | 3 baños | 205 m² útiles;CASA PARA REMODELAR  SECTOR PARQUE INES DE SUAREZ, Metro Ñuñoa, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Casa Vecina A Universidad Católica Prov.  (111379);14500;CLF;4 dormitorios;2 baños;127 m² útiles;4 dormitorios | 2 baños | 127 m² útiles;Jaime Guzmán Errázuriz 1 - 300, Plaza Ñuñoa, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Casa En Venta De En Comuna De Ñuñoa;16950;CLF;6 dormitorios;4 baños;240 m² útiles;6 dormitorios | 4 baños | 240 m² útiles;Pucará Y Ortuzar, Comuna De Ñuñoa, Parque Botánico, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Juan Fco. González, 6 Dormitorios, 4 Baños, Terreno 540 M2;15350;CLF;3 dormitorios;2 baños;160 m² útiles;3 dormitorios | 2 baños | 160 m² útiles;Juan Francisco González 454, Ñuñoa, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Casa En Venta De 11 Dorm. En Ñuñoa;800000000;CLP;11 dormitorios;4 baños;567 m² útiles;11 dormitorios | 4 baños | 567 m² útiles;PEDRO DE VALDIVIA, Metro Ñuñoa, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Oportunidad Inmobiliaria  En Ñuñoa (129255);12454;CLF;4 dormitorios;2 baños;260 m² útiles;4 dormitorios | 2 baños | 260 m² útiles;Los Alerces 2700 - 3000, Ñuñoa, Chile, Estadio Nacional, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Se Vende Casa Dos Pisos Villa Frei 4d+2b+e;7595;CLF;4 dormitorios;2 baños;120 m² útiles;4 dormitorios | 2 baños | 120 m² útiles;El Cobre 800, Ñuñoa, Villa Frei, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Casa Venta Ñuñoa / Amapolas (129137);11900;CLF;5 dormitorios;4 baños;150 m² útiles;5 dormitorios | 4 baños | 150 m² útiles;Amapolas 15300 - 15600, Amapolas, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Se Vende Ñuñoa Amplia Casa 493/160 Mts Para Remodelar 5d 3b;12500;CLF;5 dormitorios;3 baños;160 m² útiles;5 dormitorios | 3 baños | 160 m² útiles;Pucará 4736, Santiago, Ñuñoa, Parque Botánico, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Casa Sector Plaza Egaña, Excelente Precio, Gran Oportunidad;11000;CLF;3 dormitorios;2 baños;154 m² útiles;3 dormitorios | 2 baños | 154 m² útiles;Juan Sabaj 121, 7760003 Ñuñoa, Región Metropolitana, Chile, Plaza Egaña, Ñuñoa;
2025-11-29 18:14:39;Ñuñoa;casa;Casa, 4 Dormitorios, 1 Baño, Ñuñoa;320000000;CLP;4 dormitorios;1 baño;110 m² útiles;4 dormitorios | 1 baño | 110 m² útiles;Fénelon 5447, 7760011 Ñuñoa, Región Metropolitana, Chile, Plaza Egaña, Ñuñoa;
2025-11-29 18:14:47;Ñuñoa;casa;Se Remata Casa En Ñuñoa A Pasos De La Avenida Maratón;125000000;CLP;5 dormitorios;2 baños;95 m² útiles;5 dormitorios | 2 baños | 95 m² útiles;C. Trece 1792, Ñuñoa, Estadio Nacional, Ñuñoa;
2025-11-29 18:14:47;Ñuñoa;casa;Casa En Venta En Seminario Ñuñoa Con Jardín Y Terraza;11850;CLF;5 dormitorios;3 baños;240 m² útiles;5 dormitorios | 3 baños | 240 m² útiles;Mujica 280, Ñuñoa, Región Metropolitana, Chile, Metro Irarrázaval, Ñuñoa;
2025-11-29 18:14:47;Ñuñoa;casa;Linda Y Amplia Casa En Villa Frei Ñuñoa - 829;8000;CLF;5 dormitorios;3 baños;90 m² útiles;5 dormitorios | 3 baños | 90 m² útiles;Alcalde Eduardo Castillo Velasco 5400, Ñuñoa, Ñuñoa;
2025-11-29 18:14:47;Ñuñoa;casa;Casa En Venta En Emilia Tellez Con Jardín;14000;CLF;4 dormitorios;3 baños;230 m² útiles;4 dormitorios | 3 baños | 230 m² útiles;Emilia Téllez 4128, 7790155 Ñuñoa, Región Metropolitana, Chile, Amapolas, Ñuñoa;
2025-11-29 18:14:47;Ñuñoa;casa;Amplia Casa 4 Dorm. 3 Baños 235 De Terreno;9980;CLF;4 dormitorios;3 baños;165 m² útiles;4 dormitorios | 3 baños | 165 m² útiles;Las Palmeras 3000 - 3300, Ñuñoa, Santiago, Estadio Nacional, Ñuñoa;
2025-11-29 18:14:47;Ñuñoa;casa;Casa 5d3b En Venta En Ñuñoa;580000000;CLP;5 dormitorios;3 baños;317 m² útiles;5 dormitorios | 3 baños | 317 m² útiles;Jorge Washington 248, 7790787 Santiago, Ñuñoa, Región Metropolitana, Chile, Plaza Ñuñoa, Ñuñoa;
