Unnamed: 0,id,link,titulo,precio,direction,superficie_total,superficie_util,superficie_terraza,ambientes,dormitorios,banos,estacionamientos,cant_max_habitantes,bodegas,gastos_comunes,orientacion,tipo_departamento,cantidad_pisos,departamentos_piso,numero_piso_unidad,codigo,fecha,published_time,latitude,longitude,comuna_left,published,divisa,region,grid_id,x_utm,y_utm,comuna_right,zona_utm,crs_epsg,fecha_creacion,procesado,dist_educacion_basica_m,dist_educacion_superior_m,dist_educacion_parvularia_m,dist_salud_m,dist_salud_clinicas_m,dist_transporte_metro_m,dist_transporte_carga_m,dist_seguridad_pdi_m,dist_seguridad_cuarteles_m,dist_seguridad_bomberos_m,dist_areas_verdes_m,dist_ocio_m,dist_turismo_m,dist_servicios_publicos_m,dist_servicios_sernam_m,dist_comercio_m,dist_puntos_interes_m,dist_educacion_min_m,dist_salud_min_m,dist_seguridad_min_m,dist_transporte_min_m,distancias_calculadas,fecha_distancias,dens_educacion_300m_km2,dens_educacion_600m_km2,dens_educacion_1000m_km2,dens_salud_300m_km2,dens_salud_600m_km2,dens_salud_1000m_km2,dens_comercio_300m_km2,dens_comercio_600m_km2,dens_comercio_1000m_km2,dens_seguridad_300m_km2,dens_seguridad_600m_km2,dens_seguridad_1000m_km2,dens_transporte_300m_km2,dens_transporte_600m_km2,dens_transporte_1000m_km2,dens_recreacion_300m_km2,dens_recreacion_600m_km2,dens_recreacion_1000m_km2,dens_total_300m_km2,dens_total_600m_km2,dens_total_1000m_km2,diversidad_servicios_300m,diversidad_servicios_600m,diversidad_servicios_1000m,dens_norm_educacion_300m_km2,dens_norm_educacion_600m_km2,dens_norm_educacion_1000m_km2,dens_norm_salud_300m_km2,dens_norm_salud_600m_km2,dens_norm_salud_1000m_km2,dens_norm_comercio_300m_km2,dens_norm_comercio_600m_km2,dens_norm_comercio_1000m_km2,dens_norm_seguridad_300m_km2,dens_norm_seguridad_600m_km2,dens_norm_seguridad_1000m_km2,dens_norm_transporte_300m_km2,dens_norm_transporte_600m_km2,dens_norm_transporte_1000m_km2,dens_norm_recreacion_300m_km2,dens_norm_recreacion_600m_km2,dens_norm_recreacion_1000m_km2,dens_norm_total_300m_km2,dens_norm_total_600m_km2,dens_norm_total_1000m_km2,div_norm_servicios_300m,div_norm_servicios_600m,div_norm_servicios_1000m,densidades_calculadas,fecha_densidades,dist_to_grid
1107,1108,https://www.portalinmobiliario.com/mlc-1293246575-departamento-calle-el-molino-id-89536-_jm#position=13&search_layout=stack&type=item&tracking_id=8bcec4c0-ae51-467a-a1d9-e0fa846a2127,departamento calle el molino id: 89536,275000.0,"calle el molino, juan antonio ríos, independencia",47.0,40.0,0.0,1,1,1,,0,,50000.0,,loft,0,0,0,89536,2023-02-11 00:00:00.000000,publicado hace 18 días por houm,-33.418139,-70.665813,Independencia,2023-01-25 17:56:38.676607,pesos,Rm (metropolitana),GRID_0041_0041,345199.8451130898,6300691.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,92.61683778111832,1438.8781824036023,92.61683778111832,1453.092780813238,1836.7698935500407,2534.423010132376,1132.2319214713382,1306.9245657197034,553.7722113935787,2041.9812095959633,36.20866419554308,557.5242539268461,928.7791948396823,2149.0530751505216,1607.0256835553296,1842.5441133711136,1546.589053815108,92.61683778111832,1453.092780813238,553.7722113935787,1132.2319214713382,True,2025-10-10 11:54:16,10.627392955608387,4.428080398167534,4.463505041352968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8856160796335069,0.31882178866806915,0.0,0.0,0.0,28.339714548289034,38.081491424240795,27.418673825453943,38.967107503897424,43.39518790204183,32.20100065547498,2.0,3.0,3.0,0.5555555555555556,0.3496503496503497,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,2.4242424242424248,4.623655913978494,4.777777777777778,1.0091743119266057,1.96,1.7688266199649736,3.333333333333333,5.0,5.0,True,2025-10-10 11:55:26,433.3034811953404
1108,1109,https://www.portalinmobiliario.com/mlc-1313343697-ap-metro-ecuador-conde-del-maule-4470-2d-1bano-_jm#position=14&search_layout=stack&type=item&tracking_id=8bcec4c0-ae51-467a-a1d9-e0fa846a2127,ap metro ecuador - conde del maule 4470 / 2d 1baño,300000.0,"conde del maule 4470, santiago, estación central, chile, san alberto hurtado, estación central",47.0,45.0,0.0,0,2,1,,0,,80000.0,,,0,0,0,,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.4540468,-70.6969004,Estación central,2023-02-12 17:56:38.676612,pesos,Rm (metropolitana),GRID_0023_0026,342199.8451130898,6297091.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,173.08553088203973,245.02568889515155,237.59835339558956,1035.9073023526958,390.32094386912286,1389.7715163527382,2251.7270179078323,1256.8283613250983,588.497772436759,4774.534464716881,182.61131681547323,207.55524442129297,1074.6111435139167,742.5267302564366,1022.4444378535869,834.6726856329269,621.0336249701586,173.08553088203973,390.32094386912286,588.497772436759,1389.7715163527382,True,2025-10-10 11:54:16,24.797250229752905,13.284241194502602,16.578733010739594,0.0,1.7712321592670137,0.6376435773361383,0.0,0.0,1.5941089433403457,0.0,0.8856160796335069,0.31882178866806915,0.0,0.0,0.0,10.627392955608387,15.055473353769617,22.955168784100977,35.42464318536129,30.996562787172742,42.08447610418512,2.0,4.0,5.0,1.2962962962962963,1.048951048951049,2.311111111111111,0.0,0.6896551724137931,0.5128205128205129,0.0,0.0,0.16181229773462785,0.0,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,0.9090909090909092,1.827956989247312,4.0,0.9174311926605504,1.4,2.3117338003502623,3.333333333333333,6.666666666666666,8.333333333333334,True,2025-10-10 11:55:26,90.63843007735291
1109,1110,https://www.portalinmobiliario.com/mlc-1289866930-carmen-368-departamento-2d2b4c-santiago-_jm#position=15&search_layout=stack&type=item&tracking_id=8bcec4c0-ae51-467a-a1d9-e0fa846a2127,"carmen 368 -  departamento 2d2b(4c), santiago",446000.0,"carmen 368, santiago, chile, santa isabel, santiago",54.0,54.0,0.0,0,2,2,,0,,104000.0,,departamento,10,20,2,,2023-02-11 00:00:00.000000,publicado hace 23 días por blue home,,,Santiago,2023-01-20 17:56:38.676613,pesos,Rm (metropolitana),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,1111,https://www.portalinmobiliario.com/mlc-1307829350-departamento-avenida-ecuador-id-97096-_jm#position=16&search_layout=stack&type=item&tracking_id=8bcec4c0-ae51-467a-a1d9-e0fa846a2127,departamento avenida ecuador id: 97096,253441.0,"avenida ecuador, san alberto hurtado, estación central",0.0,21.0,0.0,0,0,0,,0,,40000.0,,,0,0,0,97096,2023-02-11 00:00:00.000000,publicado hace 9 días por houm,,,Estación central,2023-02-03 17:56:38.676618,pesos,Rm (metropolitana),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,1112,https://www.portalinmobiliario.com/mlc-1290127738-depto-1d1b-i-35-m2-i-metro-santa-lucia-_jm#position=17&search_layout=stack&type=item&tracking_id=8bcec4c0-ae51-467a-a1d9-e0fa846a2127,depto 1d1b i 35 m2 i metro santa lucia ,920.0,"depto 1d 1b i metro santa lucia i ideal inversionistas, santa isabel, santiago",37.0,35.0,2.0,0,1,1,,0,1.0,60000.0,,,0,0,18,109748,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.4452979,-70.6452237,Santiago,2023-02-12 17:56:38.676623,undefinedconcentavos,Rm (metropolitana),GRID_0028_0050,346999.8451130898,6298091.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,164.23342482990702,160.71796096491377,430.97489324216497,287.6883236949189,209.72397555295728,1810.800143713528,317.7684934541624,364.7523202198854,1097.1027004257267,1146.2267097562292,176.2117603892534,166.11788962235437,195.45875302898708,1046.5934502718496,1585.1766202640808,117.2079739634047,117.08646411211276,160.71796096491377,209.72397555295728,364.7523202198854,317.7684934541624,True,2025-10-10 11:54:16,14.169857274144517,30.99656278717274,23.273990572769048,7.084928637072259,8.856160796335068,11.796406180718558,31.88217886682516,62.878741653978985,80.34309074435342,0.0,0.8856160796335069,0.31882178866806915,0.0,0.8856160796335069,1.9129307320084148,31.88217886682516,23.911634150104685,29.33160455746236,85.0191436448671,128.41433154685848,146.9768445759799,4.0,6.0,6.0,0.7407407407407408,2.4475524475524475,3.2444444444444445,1.5384615384615385,3.4482758620689653,9.487179487179487,0.8653846153846154,3.7765957446808507,8.155339805825243,0.0,1.4285714285714284,1.1111111111111112,0.0,1.666666666666667,6.0,2.727272727272727,2.9032258064516125,5.111111111111111,2.2018348623853212,5.8,8.073555166374781,6.666666666666666,10.0,10.0,True,2025-10-10 11:55:26,90.09662410789781
1112,1113,https://www.portalinmobiliario.com/mlc-1285272082-departamento-toro-mazotte-id-101295-_jm#position=18&search_layout=stack&type=item&tracking_id=8bcec4c0-ae51-467a-a1d9-e0fa846a2127,departamento toro mazotte id: 101295,380000.0,"toro mazotte, san alberto hurtado, estación central",0.0,47.0,0.0,0,0,0,,0,,60000.0,,,0,0,0,101295,2023-02-11 00:00:00.000000,publicado hace 28 días por houm,-33.4550622,-70.6920243,Estación central,2023-01-15 17:56:38.676624,pesos,Rm (metropolitana),GRID_0022_0029,342799.8451130898,6296891.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,57.68237968234774,479.41017820150734,57.68237968234774,521.3788191056566,892.8962139847947,981.6851376258304,1636.7048003944951,1449.5215942671673,516.3435940205919,4339.534726733937,198.6736584986808,353.6197223272192,549.5359228944965,244.49697328395075,1355.094800469369,323.7369823699972,34.87470588222023,57.68237968234774,521.3788191056566,516.3435940205919,981.6851376258304,True,2025-10-10 11:54:16,7.084928637072259,15.055473353769617,15.941089433403457,0.0,0.8856160796335069,0.6376435773361383,3.5424643185361293,5.313696477801041,3.8258614640168296,0.0,0.8856160796335069,0.31882178866806915,0.0,0.0,0.0,14.169857274144517,10.627392955602081,19.448129108752216,24.797250229752905,32.76779494643976,40.17154537217671,3.0,5.0,5.0,0.3703703703703704,1.188811188811189,2.2222222222222223,0.0,0.3448275862068966,0.5128205128205129,0.09615384615384616,0.3191489361702127,0.38834951456310685,0.0,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,1.2121212121212124,1.290322580645161,3.3888888888888893,0.6422018348623854,1.48,2.2066549912434326,5.0,8.333333333333334,8.333333333333334,True,2025-10-10 11:55:26,106.42853675218034
1113,1114,https://www.portalinmobiliario.com/mlc-1188405735-departamento-blanco-garces-id-20466-_jm#position=19&search_layout=stack&type=item&tracking_id=8bcec4c0-ae51-467a-a1d9-e0fa846a2127,departamento blanco garcés id: 20466,270000.0,"blanco garcés, san alberto hurtado, estación central",40.0,40.0,0.0,1,1,1,,0,,35000.0,,loft,0,0,0,20466,2023-02-11 00:00:00.000000,publicado hace 2 meses por houm,-33.4503766,-70.6977017,Estación central,2022-12-12 17:56:38.676628,pesos,Rm (metropolitana),GRID_0025_0026,342199.8451130898,6297491.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,258.3880089895408,632.0766379989093,258.3884757100021,1076.7230765612878,721.5150525929191,1304.764148622897,2252.963298651281,1632.909837746603,510.6358006787651,4617.854376944175,244.9224196535554,417.9621100335308,1117.5445581253405,844.0491992752557,1366.3469546167357,915.4202000192572,459.44227485888297,258.3880089895408,721.5150525929191,510.6358006787651,1304.764148622897,True,2025-10-10 11:54:16,14.169857274144517,14.16985727413611,16.578733010739594,0.0,0.0,0.6376435773361383,0.0,0.8856160796335069,1.2752871546722766,0.0,0.8856160796335069,0.31882178866806915,0.0,0.0,0.0,3.5424643185361293,5.313696477801041,21.361059840760632,17.712321592680645,21.254785911204166,40.17154537217671,2.0,4.0,5.0,0.7407407407407408,1.118881118881119,2.311111111111111,0.0,0.0,0.5128205128205129,0.0,0.05319148936170213,0.12944983818770228,0.0,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,0.3030303030303031,0.6451612903225805,3.7222222222222223,0.4587155963302752,0.96,2.2066549912434326,3.333333333333333,6.666666666666666,8.333333333333334,True,2025-10-10 11:55:26,9.765354136165122
1114,1115,https://www.portalinmobiliario.com/mlc-1284348578-departamento-apostol-santiago-id-48006-_jm#position=20&search_layout=stack&type=item&tracking_id=8bcec4c0-ae51-467a-a1d9-e0fa846a2127,departamento apóstol santiago id: 48006,1060.0,"apóstol santiago, san alberto hurtado, estación central",0.0,42.0,0.0,0,0,0,,0,,80000.0,,,0,0,0,48006,2023-02-11 00:00:00.000000,publicado hace 29 días por houm,-33.4511772,-70.6928602,Estación central,2023-01-14 17:56:38.676658,undefinedconcentavos,Rm (metropolitana),GRID_0025_0028,342599.8451130898,6297491.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,180.511577913733,331.8094543834838,180.511577913733,702.7778841188061,955.6519353650266,906.0269955509523,1921.5469609089278,1793.4093479402868,138.11615090506976,4246.288630926287,301.8589423738571,227.11741462977957,742.7955055941035,527.6349456593647,1583.666837078508,564.9786044514512,149.5417426676487,180.511577913733,702.7778841188061,138.11615090506976,906.0269955509523,True,2025-10-10 11:54:16,21.254785911216775,13.284241194502602,16.259911222071526,0.0,0.0,0.6376435773361383,3.5424643185361293,2.6568482389005204,3.1882178866806914,3.5424643185361293,0.8856160796335069,0.31882178866806915,0.0,0.0,0.0,10.627392955608387,25.6828663093717,21.99870341809677,38.967107503897424,42.50957182240833,42.40329789285319,4.0,4.0,5.0,1.1111111111111112,1.048951048951049,2.2666666666666666,0.0,0.0,0.5128205128205129,0.09615384615384616,0.15957446808510636,0.3236245954692557,2.5,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,0.9090909090909092,3.118279569892473,3.8333333333333335,1.0091743119266057,1.92,2.3292469352014007,6.666666666666666,6.666666666666666,8.333333333333334,True,2025-10-10 11:55:26,99.74107159080845
1115,1116,https://www.portalinmobiliario.com/mlc-1295939591-departamento-maestra-lidia-torres-id-90470-_jm#position=21&search_layout=stack&type=item&tracking_id=8bcec4c0-ae51-467a-a1d9-e0fa846a2127,departamento maestra lidia torres id: 90470,862.0,"maestra lidia torres, cerro blanco, recoleta",0.0,32.0,0.0,0,0,0,,0,,60000.0,,,0,0,0,90470,2023-02-11 00:00:00.000000,publicado hace 16 días por houm,-33.4241429,-70.6396761,Recoleta,2023-01-27 17:56:38.676665,undefinedconcentavos,Rm (metropolitana),GRID_0038_0051,347199.8451130898,6300091.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,138.8463911701031,655.7975244853145,138.8463911701031,1210.7424649761317,256.96598273889384,596.9777285532448,1689.5062006796416,1163.583777657632,684.3478243321765,1178.5703945289288,243.01423895909736,438.82985718107204,828.4263189030709,1199.1961568690729,1085.550838114313,335.82362398521855,828.4263189030709,138.8463911701031,256.96598273889384,684.3478243321765,596.9777285532448,True,2025-10-10 11:54:16,14.169857274144517,6.199312557434548,5.738792196025244,3.5424643185361293,0.8856160796335069,0.31882178866806915,0.0,2.6568482389005204,2.550574309344553,0.0,0.0,0.6376435773361383,0.0,0.0,0.0,3.5424643185361293,3.5424643185340274,13.071693335390835,21.254785911216775,13.284241194502602,22.31752520676484,3.0,4.0,5.0,0.7407407407407408,0.48951048951048953,0.8,0.7692307692307693,0.3448275862068966,0.25641025641025644,0.0,0.15957446808510636,0.25889967637540456,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.3030303030303031,0.4301075268817204,2.277777777777778,0.5504587155963303,0.6,1.2259194395796849,5.0,6.666666666666666,8.333333333333334,True,2025-10-10 11:55:26,534.8555305104882
1116,1117,https://www.portalinmobiliario.com/mlc-1281167087-departamento-avenida-maria-rozas-velasquez-id-101536-_jm#position=22&search_layout=stack&type=item&tracking_id=8bcec4c0-ae51-467a-a1d9-e0fa846a2127,departamento avenida maría rozas velásquez id: 101536,280000.0,"avenida maría rozas velásquez, metro las rejas, estación central",42.0,42.0,0.0,1,1,1,,0,,45000.0,,loft,0,0,0,101536,2023-02-11 00:00:00.000000,publicado hace 32 días por houm,-33.4540895,-70.7057476,Estación central,2023-01-11 17:56:38.676670,pesos,Rm (metropolitana),GRID_0023_0022,341399.8451130898,6297091.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,107.72056937871368,608.9896849323753,107.72056937871368,1834.1143905039937,453.4320807984913,1742.9238981154865,3047.3527494610103,988.3619475018035,1337.7874748072095,5508.484653135251,88.0922111170045,620.049265793549,1873.2619844255137,1542.526101878926,850.4112696537494,1298.6948748308307,1350.8034355220134,107.72056937871368,453.4320807984913,988.3619475018035,1742.9238981154865,True,2025-10-10 11:54:16,28.339714548289034,10.627392955602081,12.115227969386627,0.0,1.7712321592670137,0.6376435773361383,0.0,0.0,0.0,0.0,0.0,0.31882178866806915,0.0,0.0,0.0,38.967107503897424,22.14040199083767,35.70804033082374,67.30682205218646,34.539027105706765,48.779733666214575,2.0,3.0,4.0,1.4814814814814816,0.8391608391608391,1.6888888888888887,0.0,0.6896551724137931,0.5128205128205129,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,3.333333333333334,2.6881720430107525,6.222222222222222,1.743119266055046,1.56,2.679509632224168,3.333333333333333,5.0,6.666666666666666,True,2025-10-10 11:55:26,71.60535436014692
1117,1118,https://www.portalinmobiliario.com/mlc-1283815484-departamento-avenida-ecuador-id-14917-_jm#position=23&search_layout=stack&type=item&tracking_id=8bcec4c0-ae51-467a-a1d9-e0fa846a2127,departamento avenida ecuador id: 14917,335000.0,"avenida ecuador, san alberto hurtado, estación central",45.0,43.0,0.0,2,2,1,,0,1.0,50000.0,,loft,0,0,0,14917,2023-02-11 00:00:00.000000,publicado hace 29 días por houm,-33.4512721,-70.6944976,Estación central,2023-01-14 17:56:38.676674,pesos,Rm (metropolitana),GRID_0025_0028,342599.8451130898,6297491.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,180.511577913733,331.8094543834838,180.511577913733,702.7778841188061,955.6519353650266,906.0269955509523,1921.5469609089278,1793.4093479402868,138.11615090506976,4246.288630926287,301.8589423738571,227.11741462977957,742.7955055941035,527.6349456593647,1583.666837078508,564.9786044514512,149.5417426676487,180.511577913733,702.7778841188061,138.11615090506976,906.0269955509523,True,2025-10-10 11:54:16,21.254785911216775,13.284241194502602,16.259911222071526,0.0,0.0,0.6376435773361383,3.5424643185361293,2.6568482389005204,3.1882178866806914,3.5424643185361293,0.8856160796335069,0.31882178866806915,0.0,0.0,0.0,10.627392955608387,25.6828663093717,21.99870341809677,38.967107503897424,42.50957182240833,42.40329789285319,4.0,4.0,5.0,1.1111111111111112,1.048951048951049,2.2666666666666666,0.0,0.0,0.5128205128205129,0.09615384615384616,0.15957446808510636,0.3236245954692557,2.5,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,0.9090909090909092,3.118279569892473,3.8333333333333335,1.0091743119266057,1.92,2.3292469352014007,6.666666666666666,6.666666666666666,8.333333333333334,True,2025-10-10 11:55:26,129.44884208820912
1118,1119,https://www.portalinmobiliario.com/mlc-1308165115-departamento-garcia-reyes-id-19727-_jm#position=24&search_layout=stack&type=item&tracking_id=8bcec4c0-ae51-467a-a1d9-e0fa846a2127,departamento garcía reyes id: 19727,750.0,"garcía reyes, barrio yungay, santiago",25.0,25.0,0.0,1,1,1,,0,,80000.0,,loft,0,0,0,19727,2023-02-11 00:00:00.000000,publicado hace 9 días por houm,-33.4406209,-70.6714863,Santiago,2023-02-03 17:56:38.676679,undefinedconcentavos,Rm (metropolitana),GRID_0031_0038,344599.8451130898,6298691.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,110.54257234038381,514.0639661781993,191.81039351011097,140.1059391951893,2682.8634219867417,1563.9999776032848,535.4117019409581,109.84470338416928,1250.8563804122844,1966.750280327969,335.96385248600967,339.4697151594201,308.6649570479119,2027.6476731009861,1798.2200050796696,239.91098018200262,140.1059391951893,110.54257234038381,140.1059391951893,109.84470338416928,535.4117019409581,True,2025-10-10 11:54:16,38.967107503897424,30.99656278717274,31.882178866806914,3.5424643185361293,1.7712321592670137,1.2752871546722766,17.712321592680645,21.254785911204163,11.796406180718558,3.5424643185361293,0.8856160796335069,0.31882178866806915,0.0,0.8856160796335069,2.550574309344553,0.0,19.48355375193715,16.578733010739594,63.76435773365032,75.27736676884808,64.40200131094996,4.0,6.0,6.0,2.037037037037037,2.4475524475524475,4.444444444444445,0.7692307692307693,0.6896551724137931,1.0256410256410258,0.4807692307692308,1.276595744680851,1.197411003236246,2.5,1.4285714285714284,1.1111111111111112,0.0,1.666666666666667,8.0,0.0,2.365591397849462,2.8888888888888884,1.6513761467889907,3.4,3.537653239929947,6.666666666666666,10.0,10.0,True,2025-10-10 11:55:26,81.53535541224102
1119,1120,https://www.portalinmobiliario.com/mlc-1306220862-departamento-la-virgen-id-90475-_jm#position=25&search_layout=stack&type=item&tracking_id=8bcec4c0-ae51-467a-a1d9-e0fa846a2127,departamento la virgen id: 90475,927.0,"la virgen, cerro blanco, recoleta",35.0,31.0,0.0,1,1,1,,0,1.0,60000.0,,loft,0,0,0,90475,2023-02-11 00:00:00.000000,publicado hace 10 días por houm,,,Recoleta,2023-02-02 17:56:38.676684,undefinedconcentavos,Rm (metropolitana),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,1121,https://www.portalinmobiliario.com/mlc-1297012997-departamento-nuevo-en-arriendo-sector-matucana-en-santiago-_jm#position=26&search_layout=stack&type=item&tracking_id=8bcec4c0-ae51-467a-a1d9-e0fa846a2127,"departamento nuevo en arriendo, sector matucana en santiago",310000.0,"(mgv) sector matucana y mapocho, parque los reyes, santiago",3078.0,27.0,336.0,0,1,1,25.0,0,,60000.0,,,25,15,0,9579,2023-02-11 00:00:00.000000,publicado hace 15 días por elitte propiedades,,,Santiago,2023-01-28 17:56:38.676689,pesos,Rm (metropolitana),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,1122,https://www.portalinmobiliario.com/mlc-1303552933-departamento-trinidad-ramirez-id-26720-_jm#position=27&search_layout=stack&type=item&tracking_id=8bcec4c0-ae51-467a-a1d9-e0fa846a2127,departamento trinidad ramírez id: 26720,281407.0,"trinidad ramírez, metro la cisterna, la cisterna",0.0,32.0,0.0,0,0,0,,0,,40000.0,,,0,0,0,26720,2023-02-11 00:00:00.000000,publicado hace 11 días por houm,-33.5416464,-70.673449,La cisterna,2023-02-01 17:56:38.676694,pesos,Rm (metropolitana),GRID_0003_0031,343199.8451130898,6293091.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,62.41134013269614,3152.470220948353,62.41134013269614,2855.616190698144,3956.226958402662,3018.9185866291778,2058.697650779339,2278.555860337899,1177.360022359458,6890.439221270014,99.66238861279069,293.08322535028776,2795.4076943231903,4006.9394619005493,3554.2960675428226,1870.9517818572458,2223.200096782642,62.41134013269614,2855.616190698144,1177.360022359458,2058.697650779339,True,2025-10-10 11:54:16,7.084928637072259,1.7712321592670137,1.2752871546722766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.627392955608387,8.856160796335068,5.101148618689106,17.712321592680645,10.627392955602081,6.376435773361383,2.0,2.0,2.0,0.3703703703703704,0.13986013986013987,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,1.075268817204301,0.888888888888889,0.4587155963302752,0.48,0.3502626970227671,3.333333333333333,3.333333333333333,3.333333333333333,True,2025-10-10 11:55:26,5858.116851309538
1122,1123,https://www.portalinmobiliario.com/mlc-1311623288-departamento-conde-del-maule-id-18730-_jm#position=28&search_layout=stack&type=item&tracking_id=8bcec4c0-ae51-467a-a1d9-e0fa846a2127,departamento conde del maule id: 18730,423854.0,"conde del maule, san alberto hurtado, estación central",42.0,41.0,0.0,2,2,1,1.0,0,1.0,45000.0,,loft,0,0,0,18730,2023-02-11 00:00:00.000000,publicado hace 8 días por houm,-33.4531053,-70.692765,Estación central,2023-02-04 17:56:38.676699,pesos,Rm (metropolitana),GRID_0024_0028,342599.8451130898,6297291.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,334.1721193479337,404.11509853322264,270.7694030786707,640.9231093824933,830.1529109864526,946.2624417855563,1895.1625925309052,1622.6301442689742,147.87300211642378,4327.443505256569,249.76403952796673,219.8098345776924,681.6793955483489,397.3186165472467,1434.3099263812896,468.8919156919435,347.0297111457944,270.7694030786707,640.9231093824933,147.87300211642378,946.2624417855563,True,2025-10-10 11:54:16,3.5424643185361293,15.055473353769617,17.216376588075732,0.0,0.0,0.6376435773361383,0.0,3.5424643185340274,3.1882178866806914,3.5424643185361293,0.8856160796335069,0.31882178866806915,0.0,0.0,0.0,14.169857274144517,19.48355375193715,23.911634150105183,21.254785911216775,38.9671075038743,45.27269399086582,3.0,4.0,5.0,0.1851851851851852,1.188811188811189,2.4,0.0,0.0,0.5128205128205129,0.0,0.2127659574468085,0.3236245954692557,2.5,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,1.2121212121212124,2.365591397849462,4.166666666666666,0.5504587155963303,1.76,2.486865148861646,5.0,6.666666666666666,8.333333333333334,True,2025-10-10 11:55:26,118.09621685798633
